ds,yhat,yhat_lower,yhat_upper
2023-10-11,55.50006167800634,46.39884222562365,65.82831023727579
2023-10-12,55.65708192520259,45.92593205236507,65.08399508516318
2023-10-13,55.81111971196529,46.61087345965307,64.93038869662739
2023-10-16,56.27060730644747,46.8210042178073,65.64762494519859
2023-10-17,56.42790496751755,46.87908970789047,65.9228135446145
2023-10-18,56.589584504582106,47.31207626594484,65.73780856234346
2023-10-19,56.756838766552534,47.940786091817,66.36434535589802
2023-10-20,56.93068461611386,46.83828833589619,66.28236303815615
2023-10-23,57.4988192229389,47.56739181392185,66.26114188830114
2023-10-24,57.70493814461138,48.43703950526392,66.96231835148282
2023-10-25,57.91944183121918,48.95621495893559,68.3266532422579
2023-10-26,58.14199159686967,48.648508809459564,66.68236002453642
2023-10-27,58.372032895498634,49.222937382958335,67.90010382084108
2023-10-30,59.09873984935022,49.7443711406711,68.5066448711611
2023-10-31,59.34961754387492,49.98593066110456,68.41930885280982
2023-11-01,59.60276014287712,50.134292330222294,69.18547386383875
2023-11-02,59.85683185334618,49.83950888127425,69.46350236440182
2023-11-03,60.11047360604499,51.218922172999015,69.95459257534402
2023-11-06,60.85551900582743,51.735207861642174,70.74777950316658
2023-11-07,61.09443067600289,51.902255954646826,70.28947424737211
2023-11-08,61.326779658174445,52.20182210527216,69.97238656788677
2023-11-09,61.55163525205312,51.75012469423061,71.22388043010196
2023-11-10,61.768202762043565,51.85546998868887,71.10407199512079
2023-11-13,62.362404808759166,52.58654200061014,71.29699755312625
2023-11-14,62.540780414054844,53.39609669561424,72.54841786315333
2023-11-15,62.70906721946921,53.44993449922758,72.59309325208481
2023-11-16,62.86731444396209,53.77119338877693,72.23282081423191
2023-11-17,63.01568553811021,53.0925561782674,71.94282966727621
2023-11-20,63.40459988213462,53.508003424074694,72.95613236440582
2023-11-21,63.51689659183963,53.97534420320015,73.01301124460122
2023-11-22,63.62135422468014,54.39340980170208,73.47086915280744
2023-11-24,63.80898258864095,54.666436732866515,73.6562175077608
2023-11-27,64.0459172629046,54.55579530841594,73.96126860620542
2023-11-28,64.1153680334723,54.89495875963303,73.22384714716829
2023-11-29,64.18102250050458,54.35598287875106,73.54011023067555
2023-11-30,64.24345573352487,55.00247334941153,73.63072639441663
2023-12-01,64.30324190549062,55.326555448696396,74.02855298105085
2023-12-04,64.47252226152307,55.19459138973854,74.6866579182728
2023-12-05,64.52757364740827,54.731095776642476,74.74310720063444
2023-12-06,64.58296693817621,55.26761831040108,74.06268505915874
2023-12-07,64.63934788548057,55.37112206211833,74.36238620244045
2023-12-08,64.69738194846718,54.86567962982676,73.47988828680205
2023-12-11,64.8883029709675,55.35444177990923,74.71928805561963
2023-12-12,64.95989435337488,55.88329175724579,74.73161585991319
2023-12-13,65.03662690713811,56.34649999145465,75.14400557147731
2023-12-14,65.11917251613528,55.31239845563004,74.18964316228828
2023-12-15,65.20816559566694,55.61372092204317,74.34803802902309
2023-12-18,65.51927970955872,56.075283878072746,74.62244065138643
2023-12-19,65.63909923220476,56.18991337851952,75.54314224619597
2023-12-20,65.76741443299775,56.537969856412026,75.70643341973394
2023-12-21,65.90429928738301,56.4427222557445,74.81451134228982
2023-12-22,66.04968462789743,56.906569780668626,75.40558160089138
2023-12-26,66.70944841354111,57.56384560201627,76.45111725031717
2023-12-27,66.89088055189028,57.34848398331851,76.06833361553267
2023-12-28,67.07716350432209,57.53677832258133,76.59417889842179
2023-12-29,67.2671968825063,58.382031536835356,77.09636290908516
2024-01-02,68.03982395488464,58.34626337157353,76.77168008380713
2024-01-03,68.22948432045226,58.6533978663561,77.08520016136539
2024-01-04,68.41512650610804,59.597189753301805,78.31278453250735
2024-01-05,68.59554861979224,58.977039035994615,77.56591562122522
2024-01-08,69.09540120417947,59.02632294599588,78.94121892762453
2024-01-09,69.24570281283324,59.50861867616409,78.44127871917797
2024-01-10,69.38710721982822,59.79352328504251,78.75510345008034
2024-01-11,69.51952206098433,60.43165066860122,78.83622751121418
2024-01-12,69.6431064389533,60.83023092623944,79.11780324015132
2024-01-16,70.061161843467,60.74576001007099,79.31438796359697
2024-01-17,70.15168745874664,61.117647099858296,80.0002861972144
2024-01-18,70.23937123684493,60.69159857442866,79.37059763292238
2024-01-19,70.32586863997844,60.43522125735616,80.32043940403405
2024-01-22,70.59602477115207,61.35010667716349,79.78118925656163
2024-01-23,70.69564951112281,61.60638604929906,79.82526521103888
2024-01-24,70.8029473667193,61.46303965331461,80.22524193131436
2024-01-25,70.9194760424553,62.056308680794295,80.36743170300205
2024-01-26,71.04661253374063,62.021660855679,80.20865025177945
2024-01-29,71.50188606306727,61.706944649896634,81.03933465558124
2024-01-30,71.68025683827365,62.40473368125713,80.31654499021215
2024-01-31,71.87213938555149,62.78569442996845,81.05235036733978
2024-02-01,72.07715438391487,62.54085090227364,81.7644276863166
2024-02-02,72.29458461014231,62.73819809896569,81.68342640504927
2024-02-05,73.0093931771279,64.05866757943018,81.6589074910707
2024-02-06,73.26308041989965,64.30451725716156,82.87500472777808
2024-02-07,73.52117299172139,63.77252157894991,83.02267563699384
2024-02-08,73.7814262568676,64.15536577746239,83.29970248847134
2024-02-09,74.04149324261816,64.46083730918494,84.20348676187758
2024-02-12,74.79678875059373,65.66361350229533,84.00878080187064
2024-02-13,75.03263454837047,65.8759097288145,84.47069235691889
2024-02-14,75.25707311232512,66.3775353237567,84.49339853128392
2024-02-15,75.46836806946807,65.65088115545807,84.92737765267945
2024-02-16,75.66507255948686,65.82879095867712,85.05377699722936
2024-02-20,76.2891811675324,66.85683347059903,85.67449858143475
2024-02-21,76.40367691653027,66.08716284046162,85.4238242877494
2024-02-22,76.5026002610725,66.71954322337196,85.54262734899287
2024-02-23,76.58714031671563,67.53134413896402,86.29184358624876
2024-02-26,76.77129593003478,67.87831527386301,85.94821740083296
2024-02-27,76.81648411917112,67.5140603715783,85.8582886570629
2024-02-28,76.85753997448852,67.2981193565273,86.18242793510406
2024-02-29,76.89700799403919,67.63745309496956,86.61731948890703
2024-03-01,76.93745050951819,66.94873264282586,86.30511770814256
2024-03-04,77.08909903376637,68.42408260310303,86.58479916621661
2024-03-05,77.157074672398,68.27853133754985,86.12517169655216
2024-03-06,77.23679438959746,68.0772970168167,86.70828188005007
2024-03-07,77.32959130996579,67.37499804412808,86.78082569595477
2024-03-08,77.43641755021018,67.48469636203055,86.85074983690788
2024-03-11,77.84435928021117,68.57613135489203,87.58872417803694
2024-03-12,78.00844094378844,68.81157398694756,87.18166690663624
2024-03-13,78.18498957450404,68.62491922927542,87.57230249377163
2024-03-14,78.3724629663815,68.95539450610335,87.67869330928376
2024-03-15,78.56897231052895,69.44890422491676,87.98462418586169
2024-03-18,79.18967872049164,69.54646883894152,88.32287524969276
2024-03-19,79.39833071571692,70.58674552686824,89.24156250662573
2024-03-20,79.603289246433,69.93279765943757,88.37767339407988
2024-03-21,79.80181506796397,70.48569154663143,89.75741199569833
2024-03-22,79.99127162151684,70.83356282612836,89.3175395609086
2024-03-25,80.48184788969503,71.73637518215072,89.73962603917295
2024-03-26,80.61308165270312,71.44833227734806,89.7371042279781
2024-03-27,80.72589054590688,71.15329523188139,89.81727110170323
2024-03-28,80.8195343036746,70.92806714314389,90.4403059296659
2024-04-01,81.00381876784348,71.37782891804504,90.55036746044286
2024-04-02,81.0067125802938,71.48579962550117,90.21395072817013
2024-04-03,80.9956247547501,71.28964132905232,90.57114748419009
2024-04-04,80.97287462688485,71.81231218557133,90.24683145435193
2024-04-05,80.94109210152517,71.45131683626363,90.17125018156759
2024-04-08,80.82123681561873,72.11213286693012,90.524577000576
2024-04-09,80.78367242423376,71.8365619397687,90.39693335756114
2024-04-10,80.75266481511221,71.34135314275183,90.6982878861375
2024-04-11,80.73133488670831,70.63730155641063,90.25241799584846
2024-04-12,80.72264443753612,71.79094205765233,90.37178747577781
2024-04-15,80.79839450814315,71.21694160978163,89.92485319101112
2024-04-16,80.8646866120564,71.70975812307564,90.09846040255991
2024-04-17,80.95413664214375,71.32947746070259,90.61604399496389
2024-04-18,81.06772530276879,72.20629605272241,90.61662481512492
2024-04-19,81.20601636851636,72.16545406796757,90.72863506531434
2024-04-22,81.768615535511,72.32659502328262,91.42948805803945
2024-04-23,82.00332082999853,71.96954840190865,91.49545994930143
2024-04-24,82.25973309926417,72.5182907468768,91.35471955065799
2024-04-25,82.5363049346262,72.79479118586468,92.24808826942983
2024-04-26,82.8312776630608,72.56169551781115,92.21522118423754
2024-04-29,83.80699688595523,74.58228582745754,92.99071159580723
2024-04-30,84.15568852027317,74.21065419746203,93.85358307704739
2024-05-01,84.51274885109407,75.50646494996519,94.44407480161682
2024-05-02,84.87629904891992,75.41657460211124,94.69935492955513
2024-05-03,85.24461152070148,75.59120647816992,95.45107729893276
2024-05-06,86.36379101688806,76.81109295388325,95.35409729603475
2024-05-07,86.73795263038915,76.51212754254193,95.73227532630665
2024-05-08,87.11144312963162,77.9987670651712,96.00211840330805
2024-05-09,87.4838864059668,77.76023592218574,96.94594561332357
2024-05-10,87.8551265256343,78.94677822205354,97.01015125776246
2024-05-13,88.96284454329079,79.0967358279246,98.8035774630415
2024-05-14,89.33118367213889,80.24272439439996,98.6855837389997
2024-05-15,89.69983541161344,79.66995655831062,98.66787082725978
2024-05-16,90.06929682301367,80.50467883878675,99.71434682123154
2024-05-17,90.44003146162275,81.12023376780128,100.23074936984237
2024-05-20,91.56317138592686,82.52031324928123,101.10251000184739
2024-05-21,91.94160698440814,82.35868577287579,101.6154443022239
2024-05-22,92.32183552595517,82.39877851182067,101.87183314882698
2024-05-23,92.70341341733798,83.59786780368813,101.66648848021008
2024-05-24,93.08568370602957,83.79303595127985,102.77986828128091
2024-05-28,94.6014529137181,85.24342331926613,103.62074123264824
2024-05-29,94.97049278456905,85.61268776441766,105.2056902062153
2024-05-30,95.3324991519796,85.46672974349707,105.15325083877727
2024-05-31,95.68582087839458,85.69447442225393,105.23763439389167
2024-06-03,96.67753721840275,87.6028039155696,106.60774266700342
2024-06-04,96.98043821291118,87.50270938260806,107.03567194478065
2024-06-05,97.2674348853926,88.43189153097673,106.73173012234787
2024-06-06,97.53761022075054,88.18263872293109,106.79848756726285
2024-06-07,97.79031366095238,88.80811611030015,107.28168408378849
2024-06-10,98.44160144516849,88.68849351345878,107.83743841595218
2024-06-11,98.62402668455354,89.75204620283945,107.79529738427257
2024-06-12,98.79039128997195,89.27490588312732,107.18806325792136
2024-06-13,98.94192149701924,89.47629855800857,107.97414046508891
2024-06-14,99.08011915798691,89.2711165555095,107.6780883429308
2024-06-17,99.4330980413141,90.68175593770655,108.45116551183627
2024-06-18,99.53714582441127,90.94328611805686,109.26619784709092
2024-06-20,99.73806777868785,90.60767763572622,108.56553695700018
2024-06-21,99.83929016806817,90.04210046444672,108.92932667694329
2024-06-24,100.16923949874212,90.89512299420628,110.19743576138129
2024-06-25,100.29314699494911,90.41424617896958,109.17184868485693
2024-06-26,100.4258645695382,91.2330477711134,110.724765942311
2024-06-27,100.5679893220758,91.38323724283823,110.70807486449017
2024-06-28,100.71974677125702,90.92390612236767,109.8919962696586
2024-07-01,101.2293988337803,91.94879690864532,110.33120020831352
2024-07-02,101.41444777365061,92.02778575727274,110.9403019639626
2024-07-03,101.60477009482392,92.94985788031316,111.31059752673002
2024-07-05,101.99380412475908,92.20622297488302,111.70380587033226
2024-07-08,102.56616825895759,92.75457051381412,112.26766012913727
